admin_dong_code,sigungu_name,admin_dong_name,major_category,major_category_label,major_category_weight,category,category_label,category_score_0_100,triggered_indicator_count,triggered_indicators,policy_review_status,category_confidence
21050640,부산진구,부암1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,85.95122,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21090580,해운대구,반여2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,85.609756,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21110600,금정구,부곡4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,84.97560899999999,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21130540,연제구,거제4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,84.878048,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21050720,부산진구,가야2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,84.682927,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21070710,남구,우암동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,83.756097,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21080530,북구,구포3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,83.268293,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21090690,해운대구,좌4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,82.829269,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21020540,서구,서대신1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,82.58536600000001,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21150550,사상구,덕포1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,82.0,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21070660,남구,문현1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,81.902439,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21090650,해운대구,재송2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,81.658537,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21140540,수영구,망미1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,81.414635,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21130520,연제구,거제2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,80.97560999999999,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21070540,남구,대연4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,80.243903,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21090590,해운대구,반여3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,80.04878,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21050800,부산진구,당감1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,79.902439,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21040650,영도구,동삼1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,79.365854,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21060640,동래구,명장2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,78.439024,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21050550,부산진구,초읍동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,77.365854,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21140560,수영구,광안1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,76.78048799999999,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21090670,해운대구,좌2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,76.634147,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21070560,남구,대연6동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,75.75609800000001,1,주민 대비 사업체 공급 대리,candidate_after_validation,low
21110610,금정구,장전1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,74.43902399999999,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21020630,서구,초장동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,73.853659,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21060570,동래구,온천3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,73.756098,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21040680,영도구,신선동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,73.02439,2,주민 대비 사업장 종사자 공급 대리|주민 대비 사업체 공급 대리,candidate_after_validation,low
21150600,사상구,주례1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,73.02439,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21040670,영도구,동삼3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,72.829268,1,주민 대비 사업체 공급 대리,candidate_after_validation,low
21060550,동래구,온천1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,72.487805,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21020570,서구,서대신4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,72.292682,1,주민 대비 사업체 공급 대리,candidate_after_validation,low
21090750,해운대구,우3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,71.804878,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21100510,사하구,괴정1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,71.560976,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21130600,연제구,연산6동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,70.634146,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21030680,동구,범일5동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,70.585366,1,주민 대비 사업체 공급 대리,candidate_after_validation,low
21090540,해운대구,중2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,70.585366,1,주민 대비 사업장 종사자 공급 대리,candidate_after_validation,low
21140590,수영구,광안4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,68.292683,1,주민 대비 사업장 종사자 공급 대리,monitor,low
21080630,북구,화명3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,67.512195,0,,monitor,low
21090700,해운대구,반여1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,67.512195,1,주민 대비 사업장 종사자 공급 대리,monitor,low
21070630,남구,감만2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,66.78048799999999,0,,monitor,low
21030700,동구,좌천동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,66.634146,1,주민 대비 사업체 공급 대리,monitor,low
21120590,강서구,명지1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,66.14634099999999,1,주민 대비 사업장 종사자 공급 대리,monitor,low
21510111,기장군,일광읍,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,65.07317,0,,monitor,low
21020690,서구,남부민2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,65.02439000000001,0,,monitor,low
21040550,영도구,영선2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,64.878049,1,주민 대비 사업장 종사자 공급 대리,monitor,low
21020560,서구,서대신3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,64.48780500000001,0,,monitor,low
21010600,중구,영주2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,63.902439,1,주민 대비 사업체 공급 대리,monitor,low
21080520,북구,구포2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,63.512195000000006,0,,monitor,low
21060620,동래구,안락2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,63.317073,0,,monitor,low
21100660,사하구,감천2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,62.341464,1,주민 대비 사업장 종사자 공급 대리,monitor,low
21510130,기장군,정관읍,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,61.90244,1,주민 대비 사업체 공급 대리,monitor,low
21020520,서구,동대신2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,61.902439,0,,monitor,low
21110580,금정구,부곡2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,61.414635000000004,0,,monitor,low
21030600,동구,수정5동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,60.146341,0,,monitor,low
21030710,동구,범일1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,60.14634099999999,0,,monitor,low
21050680,부산진구,당감2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,59.268293,1,주민 대비 사업체 공급 대리,monitor,low
21060600,동래구,사직3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,58.97561,0,,monitor,low
21130620,연제구,연산8동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,58.536586,0,,monitor,low
21020510,서구,동대신1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,58.04878,0,,monitor,low
21050700,부산진구,당감4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,58.0,0,,monitor,low
21030590,동구,수정4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,57.902439,0,,monitor,low
21070600,남구,용호4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,57.560975,1,주민 대비 사업체 공급 대리,monitor,low
21050750,부산진구,개금2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,57.024390999999994,1,주민 대비 사업체 공급 대리,monitor,low
21100550,사하구,당리동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,56.829268,0,,monitor,low
21100620,사하구,다대1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,55.853659,1,주민 대비 사업체 공급 대리,monitor,low
21110570,금정구,부곡1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,55.658536999999995,0,,monitor,low
21030550,동구,초량6동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,55.365854,0,,monitor,low
21130560,연제구,연산2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,55.31707299999999,1,주민 대비 사업체 공급 대리,monitor,low
21080560,북구,덕천1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,55.219512,1,주민 대비 사업체 공급 대리,monitor,low
21120530,강서구,강동동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,54.634146,0,,monitor,low
21070590,남구,용호3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,54.487804,0,,monitor,low
21060560,동래구,온천2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,53.414635000000004,0,,monitor,low
21010540,중구,보수동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,53.073170000000005,0,,monitor,low
21060630,동래구,명장1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,52.878049000000004,0,,monitor,low
21130630,연제구,연산9동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,51.853659,0,,monitor,low
21100530,사하구,괴정3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,51.804878,0,,monitor,low
21110510,금정구,서1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,50.926829,0,,monitor,low
21070550,남구,대연5동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,50.731707,0,,monitor,low
21150610,사상구,주례2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,50.682927,0,,monitor,low
21100650,사하구,감천1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,50.390243999999996,0,,monitor,low
21140520,수영구,남천2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,50.195122,1,주민 대비 사업체 공급 대리,monitor,low
21150620,사상구,주례3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,49.804878,0,,monitor,low
21050740,부산진구,개금1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,49.756097,0,,monitor,low
21100560,사하구,하단1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,49.609756,0,,monitor,low
21110520,금정구,서2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,48.975609999999996,0,,monitor,low
21100610,사하구,장림2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,48.731707,0,,monitor,low
21130550,연제구,연산1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,48.585366,0,,monitor,low
21140600,수영구,민락동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,46.780488,0,,monitor,low
21050810,부산진구,가야1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,46.536586,0,,monitor,low
21040640,영도구,청학2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,46.097561,0,,monitor,low
21060520,동래구,복산동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,45.756097,0,,monitor,low
21060650,동래구,명륜동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,45.463414,0,,monitor,low
21030560,동구,수정1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,44.536585,0,,monitor,low
21150640,사상구,엄궁동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,44.341463000000005,0,,monitor,low
21050570,부산진구,양정2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,41.902439,0,,monitor,low
21040630,영도구,청학1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,41.512195,0,,monitor,low
21070700,남구,대연1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,41.073171,0,,monitor,low
21060510,동래구,수민동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,40.390243999999996,0,,monitor,low
21080510,북구,구포1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,40.341463000000005,0,,monitor,low
21110720,금정구,서3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,39.170732,0,,monitor,low
21140570,수영구,광안2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,38.682926,0,,monitor,low
21120562,강서구,신호동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,38.341464,0,,monitor,low
21040690,영도구,봉래2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,37.95122,1,주민 대비 사업체 공급 대리,monitor,low
21510330,기장군,철마면,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,37.414634,0,,monitor,low
21140550,수영구,망미2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,37.268293,0,,monitor,low
21110670,금정구,청룡노포동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,36.243902,0,,monitor,low
21100570,사하구,하단2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,35.902439,0,,monitor,low
21060580,동래구,사직1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,34.975609,0,,monitor,low
21090660,해운대구,좌1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,34.926829,0,,monitor,low
21110590,금정구,부곡3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,34.536585,0,,monitor,low
21070620,남구,감만1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,33.951219,0,,monitor,low
21110740,금정구,장전2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,33.658537,0,,monitor,low
21110680,금정구,남산동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,33.414634,0,,monitor,low
21140530,수영구,수영동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,33.268293,0,,monitor,low
21090730,해운대구,우1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,33.02439,0,,monitor,low
21510110,기장군,기장읍,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,32.682927,0,,monitor,low
21100590,사하구,신평2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,31.804878000000002,0,,monitor,low
21090560,해운대구,송정동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,31.170732,0,,monitor,low
21050560,부산진구,양정1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,30.926828999999998,0,,monitor,low
21070530,남구,대연3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,30.878049,0,,monitor,low
21110710,금정구,금성동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,30.682927000000003,0,,monitor,low
21040540,영도구,영선1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,30.634147,0,,monitor,low
21020590,서구,부민동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,30.341464,0,,monitor,low
21020650,서구,남부민1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,29.170731000000004,0,,monitor,low
21020610,서구,아미동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,29.121951,0,,monitor,low
21150520,사상구,모라1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,28.926829,0,,monitor,low
21020530,서구,동대신3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,28.585366,0,,monitor,low
21110690,금정구,구서1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,27.853658,0,,monitor,low
21010590,중구,영주1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,26.878048999999997,0,,monitor,low
21020680,서구,암남동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,26.731707,0,,monitor,low
21090720,해운대구,반송1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,25.756098,0,,monitor,low
21070690,남구,문현4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,25.365854000000002,0,,monitor,low
21030520,동구,초량2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,25.268293,0,,monitor,low
21050830,부산진구,전포1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,24.878049,0,,monitor,low
21010530,중구,대청동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,24.731707,0,,monitor,low
21090530,해운대구,중1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,24.731707,0,,monitor,low
21090640,해운대구,재송1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,24.585366,0,,monitor,low
21130580,연제구,연산4동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,23.95122,0,,monitor,low
21040660,영도구,동삼2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,22.585366,0,,monitor,low
21100640,사하구,구평동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,20.878049,0,,monitor,low
21100580,사하구,신평1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,20.829269,0,,monitor,low
21130530,연제구,거제3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,20.780487,0,,monitor,low
21050610,부산진구,전포2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,20.585366,0,,monitor,low
21060610,동래구,안락1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,19.707317,0,,monitor,low
21130510,연제구,거제1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,19.073171000000002,0,,monitor,low
21020640,서구,충무동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,18.195122,0,,monitor,low
21140510,수영구,남천1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,17.804878,0,,monitor,low
21120580,강서구,가덕도동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,17.512196000000003,0,,monitor,low
21100600,사하구,장림1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,17.268292000000002,0,,monitor,low
21150630,사상구,학장동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,16.731707,0,,monitor,low
21150560,사상구,덕포2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,16.341464,0,,monitor,low
21040590,영도구,봉래1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,16.04878,0,,monitor,low
21030570,동구,수정2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,15.902439,0,,monitor,low
21150570,사상구,괘법동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,13.609756,0,,monitor,low
21070670,남구,문현2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,13.317073,0,,monitor,low
21080570,북구,덕천2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,12.829269,0,,monitor,low
21070610,남구,용당동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,12.487805,0,,monitor,low
21110640,금정구,선두구동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,12.292683,0,,monitor,low
21010520,중구,동광동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,11.756097,0,,monitor,low
21140580,수영구,광안3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,11.121951,0,,monitor,low
21090740,해운대구,우2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,9.609756,0,,monitor,low
21120550,강서구,가락동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,9.365854,0,,monitor,low
21010560,중구,부평동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,8.97561,0,,monitor,low
21130590,연제구,연산5동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,8.829269,0,,monitor,low
21040530,영도구,남항동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,8.585366,0,,monitor,low
21030510,동구,초량1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,7.4146339999999995,0,,monitor,low
21050770,부산진구,범천1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,6.341463,0,,monitor,low
21010570,중구,광복동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,5.853658,0,,monitor,low
21150510,사상구,삼락동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,5.707317,0,,monitor,low
21030530,동구,초량3동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,5.512195,0,,monitor,low
21110730,금정구,금사회동동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,5.121950999999999,0,,monitor,low
21050820,부산진구,부전1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,5.073171,0,,monitor,low
21510120,기장군,장안읍,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,4.878049,0,,monitor,low
21010580,중구,남포동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,3.853658,0,,monitor,low
21050520,부산진구,부전2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,3.219512,0,,monitor,low
21150650,사상구,감전동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,2.2926830000000002,0,,monitor,low
21120510,강서구,대저1동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,2.243903,0,,monitor,low
21120561,강서구,녹산동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,1.365853,0,,monitor,low
21030660,동구,범일2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,1.317073,0,,monitor,low
21120520,강서구,대저2동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,0.8292679999999999,0,,monitor,low
21010510,중구,중앙동,socioeconomic_base,사회·경제 기반,0.5,local_employment_opportunity,지역 고용기회,0.0,0,,monitor,low
21090750,해운대구,우3동,living_services_settlement,생활서비스·정주,0.25,transit_access,대중교통 접근,100.0,1,소지역 보정 버스정류장 공급량,candidate_after_validation,medium_low
21140560,수영구,광안1동,living_services_settlement,생활서비스·정주,0.25,transit_access,대중교통 접근,99.512195,1,소지역 보정 버스정류장 공급량,candidate_after_validation,medium_low
